k,S1,S2,S3,ST1,ST2,ST3,lambda,FST1,FST2,FST3,increase,Sinteract
0.05,0.85,0.85,0.8,0.83895,0.83895,0.7896,0.002260837,0.83895,0.83895,0.7896,0,0.555749776
0.05,1,0.9,0.95,0.987,0.8883,0.93765,0.862768283,0.987,0.8883,0.93765,0,0.822086607
0.05,1,0.95,0.9,0.987,0.93765,0.8883,0.871723573,0.987,0.93765,0.8883,0,0.822086607
0.05,0.95,1,0.9,0.93765,0.987,0.8883,0.660005228,0.93765,0.987,0.8883,0,0.822086607
0.05,0.95,0.9,1,0.93765,0.8883,0.987,0.648794245,0.93765,0.8883,0.987,0,0.822086607
0.05,1,0.8,0.95,0.987,0.7896,0.93765,0.102972663,0.987,0.7896,0.93765,0,0.73074365
0.05,1,0.95,0.8,0.987,0.93765,0.7896,0.106784428,0.987,0.93765,0.7896,0,0.73074365
0.05,0.95,1,0.8,0.93765,0.987,0.7896,0.086909012,0.93765,0.987,0.7896,0,0.73074365
0.05,0.95,0.8,1,0.93765,0.7896,0.987,0.083175979,0.93765,0.7896,0.987,0,0.73074365
0.05,0.9,0.8,0.95,0.8883,0.7896,0.93765,0.017287164,0.8883,0.7896,0.93765,0,0.657669285
0.05,0.9,0.95,0.8,0.8883,0.93765,0.7896,0.017892525,0.8883,0.93765,0.7896,0,0.657669285
0.05,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.021452667,0.93765,0.8883,0.7896,0,0.657669285
0.05,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.020931377,0.93765,0.7896,0.8883,0,0.657669285
0.05,0.8,0.9,0.95,0.7896,0.8883,0.93765,0.011838196,0.7896,0.8883,0.93765,0,0.657669285
0.05,0.8,0.95,0.9,0.7896,0.93765,0.8883,0.011933804,0.7896,0.93765,0.8883,0,0.657669285
0.05,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.020931377,0.93765,0.7896,0.8883,0,0.657669285
0.05,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.021452667,0.93765,0.8883,0.7896,0,0.657669285
0.055,1,1,0.95,0.987,0.987,0.93765,15.2225994,0.987,0.987,0.93765,1,0.913429563
0.055,1,0.95,1,0.987,0.93765,0.987,17.09102422,0.987,0.93765,0.987,1,0.913429563
0.055,0.95,1,1,0.93765,0.987,0.987,13.23401408,0.93765,0.987,0.987,1,0.913429563
0.055,1,0.95,0.95,0.987,0.93765,0.93765,4.105401511,0.987,0.93765,0.93765,1,0.867758085
0.055,0.95,1,0.95,0.93765,0.987,0.93765,3.263929703,0.93765,0.987,0.93765,1,0.867758085
0.055,0.95,0.95,1,0.93765,0.93765,0.987,3.61869014,0.93765,0.93765,0.987,1,0.867758085
0.055,1,1,0.85,0.987,0.987,0.83895,0.885454444,0.987,0.987,0.83895,0,0.817279083
0.055,1,0.85,1,0.987,0.83895,0.987,1.168066373,0.987,0.83895,0.987,1,0.817279083
0.055,0.85,1,1,0.83895,0.987,0.987,0.632828129,0.83895,0.987,0.987,0,0.817279083
0.055,1,0.85,0.85,0.987,0.83895,0.83895,0.062867325,0.987,0.83895,0.83895,0,0.69468722
0.055,0.85,1,0.85,0.83895,0.987,0.83895,0.041705772,0.83895,0.987,0.83895,0,0.69468722
0.055,0.85,0.85,1,0.83895,0.83895,0.987,0.049251304,0.83895,0.83895,0.987,0,0.69468722
0.055,0.9,0.9,0.95,0.8883,0.8883,0.93765,0.128664478,0.8883,0.8883,0.93765,0,0.739877946
0.055,0.9,0.95,0.9,0.8883,0.93765,0.8883,0.120415075,0.8883,0.93765,0.8883,0,0.739877946
0.055,0.95,0.9,0.9,0.93765,0.8883,0.8883,0.140584489,0.93765,0.8883,0.8883,0,0.739877946
0.055,0.9,0.95,0.95,0.8883,0.93765,0.93765,0.307706565,0.8883,0.93765,0.93765,0,0.780982276
0.055,0.95,0.9,0.95,0.93765,0.8883,0.93765,0.36798522,0.93765,0.8883,0.93765,0,0.780982276
0.055,0.95,0.95,0.9,0.93765,0.93765,0.8883,0.339918375,0.93765,0.93765,0.8883,0,0.780982276
0.055,0.9,0.9,0.85,0.8883,0.8883,0.83895,0.02670301,0.8883,0.8883,0.83895,0,0.661996057
0.055,0.9,0.85,0.9,0.8883,0.83895,0.8883,0.028114689,0.8883,0.83895,0.8883,0,0.661996057
0.055,0.85,0.9,0.9,0.83895,0.8883,0.8883,0.024638646,0.83895,0.8883,0.8883,0,0.661996057
0.055,0.9,0.85,0.85,0.8883,0.83895,0.83895,0.014071626,0.8883,0.83895,0.83895,0,0.625218498
0.055,0.85,0.9,0.85,0.83895,0.8883,0.83895,0.012382987,0.83895,0.8883,0.83895,0,0.625218498
0.055,0.85,0.85,0.9,0.83895,0.83895,0.8883,0.012982269,0.83895,0.83895,0.8883,0,0.625218498
0.055,0.8,0.8,0.95,0.7896,0.7896,0.93765,0.005861086,0.7896,0.7896,0.93765,0,0.58459492
0.055,0.8,0.95,0.8,0.7896,0.93765,0.7896,0.005128917,0.7896,0.93765,0.7896,0,0.58459492
0.055,0.95,0.8,0.8,0.93765,0.7896,0.7896,0.007532957,0.93765,0.7896,0.7896,0,0.58459492
0.055,0.8,0.95,0.95,0.7896,0.93765,0.93765,0.040024821,0.7896,0.93765,0.93765,0,0.694206468
0.055,0.95,0.8,0.95,0.93765,0.7896,0.93765,0.06106727,0.93765,0.7896,0.93765,0,0.694206468
0.055,0.95,0.95,0.8,0.93765,0.93765,0.7896,0.051424249,0.93765,0.93765,0.7896,0,0.694206468
0.055,0.8,0.8,0.85,0.7896,0.7896,0.83895,0.001749469,0.7896,0.7896,0.83895,0,0.523058613
0.055,0.8,0.85,0.8,0.7896,0.83895,0.7896,0.001674673,0.7896,0.83895,0.7896,0,0.523058613
0.055,0.85,0.8,0.8,0.83895,0.7896,0.7896,0.001921985,0.83895,0.7896,0.7896,0,0.523058613
0.055,0.8,0.85,0.85,0.7896,0.83895,0.83895,0.003200042,0.7896,0.83895,0.83895,0,0.555749776
0.055,0.85,0.8,0.85,0.83895,0.7896,0.83895,0.003658154,0.83895,0.7896,0.83895,0,0.555749776
0.055,0.85,0.85,0.8,0.83895,0.83895,0.7896,0.003500048,0.83895,0.83895,0.7896,0,0.555749776
0.055,1,0.9,0.95,0.987,0.8883,0.93765,1.205846897,0.987,0.8883,0.93765,1,0.822086607
0.055,1,0.95,0.9,0.987,0.93765,0.8883,1.097622923,0.987,0.93765,0.8883,1,0.822086607
0.055,0.95,1,0.9,0.93765,0.987,0.8883,0.899080378,0.93765,0.987,0.8883,0,0.822086607
0.055,0.95,0.9,1,0.93765,0.8883,0.987,1.078731832,0.93765,0.8883,0.987,1,0.822086607
0.055,1,0.8,0.95,0.987,0.7896,0.93765,0.14508996,0.987,0.7896,0.93765,0,0.73074365
0.055,1,0.95,0.8,0.987,0.93765,0.7896,0.118650321,0.987,0.93765,0.7896,0,0.73074365
0.055,0.95,1,0.8,0.93765,0.987,0.7896,0.102563874,0.93765,0.987,0.7896,0,0.73074365
0.055,0.95,0.8,1,0.93765,0.7896,0.987,0.133095625,0.93765,0.7896,0.987,0,0.73074365
0.055,0.9,0.8,0.95,0.8883,0.7896,0.93765,0.027405328,0.8883,0.7896,0.93765,0,0.657669285
0.055,0.9,0.95,0.8,0.8883,0.93765,0.7896,0.0235433,0.8883,0.93765,0.7896,0,0.657669285
0.055,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.02674973,0.93765,0.8883,0.7896,0,0.657669285
0.055,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.029649389,0.93765,0.7896,0.8883,0,0.657669285
0.055,0.8,0.9,0.95,0.7896,0.8883,0.93765,0.020997042,0.7896,0.8883,0.93765,0,0.657669285
0.055,0.8,0.95,0.9,0.7896,0.93765,0.8883,0.019972866,0.7896,0.93765,0.8883,0,0.657669285
0.055,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.029649389,0.93765,0.7896,0.8883,0,0.657669285
0.055,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.02674973,0.93765,0.8883,0.7896,0,0.657669285
0.06,1,1,0.95,0.987,0.987,0.93765,23.09131165,0.987,0.987,0.93765,1,0.913429563
0.06,1,0.95,1,0.987,0.93765,0.987,26.22511995,0.987,0.93765,0.987,1,0.913429563
0.06,0.95,1,1,0.93765,0.987,0.987,19.96208565,0.93765,0.987,0.987,1,0.913429563
0.06,1,0.95,0.95,0.987,0.93765,0.93765,6.408328271,0.987,0.93765,0.93765,1,0.867758085
0.06,0.95,1,0.95,0.93765,0.987,0.93765,5.010780433,0.93765,0.987,0.93765,1,0.867758085
0.06,0.95,0.95,1,0.93765,0.93765,0.987,5.613871493,0.93765,0.93765,0.987,1,0.867758085
0.06,1,1,0.85,0.987,0.987,0.83895,1.372822711,0.987,0.987,0.83895,1,0.817279083
0.06,1,0.85,1,0.987,0.83895,0.987,1.873315201,0.987,0.83895,0.987,1,0.817279083
0.06,0.85,1,1,0.83895,0.987,0.987,0.963147269,0.83895,0.987,0.987,0,0.817279083
0.06,1,0.85,0.85,0.987,0.83895,0.83895,0.096964633,0.987,0.83895,0.83895,0,0.69468722
0.06,0.85,1,0.85,0.83895,0.987,0.83895,0.062671999,0.83895,0.987,0.83895,0,0.69468722
0.06,0.85,0.85,1,0.83895,0.83895,0.987,0.075661067,0.83895,0.83895,0.987,0,0.69468722
0.06,0.9,0.9,0.95,0.8883,0.8883,0.93765,0.198051578,0.8883,0.8883,0.93765,0,0.739877946
0.06,0.9,0.95,0.9,0.8883,0.93765,0.8883,0.183666546,0.8883,0.93765,0.8883,0,0.739877946
0.06,0.95,0.9,0.9,0.93765,0.8883,0.8883,0.217283795,0.93765,0.8883,0.8883,0,0.739877946
0.06,0.9,0.95,0.95,0.8883,0.93765,0.93765,0.473954965,0.8883,0.93765,0.93765,0,0.780982276
0.06,0.95,0.9,0.95,0.93765,0.8883,0.93765,0.576030577,0.93765,0.8883,0.93765,0,0.780982276
0.06,0.95,0.95,0.9,0.93765,0.93765,0.8883,0.526545592,0.93765,0.93765,0.8883,0,0.780982276
0.06,0.9,0.9,0.85,0.8883,0.8883,0.83895,0.040870766,0.8883,0.8883,0.83895,0,0.661996057
0.06,0.9,0.85,0.9,0.8883,0.83895,0.8883,0.043344912,0.8883,0.83895,0.8883,0,0.661996057
0.06,0.85,0.9,0.9,0.83895,0.8883,0.8883,0.037762941,0.83895,0.8883,0.8883,0,0.661996057
0.06,0.9,0.85,0.85,0.8883,0.83895,0.83895,0.02193847,0.8883,0.83895,0.83895,0,0.625218498
0.06,0.85,0.9,0.85,0.83895,0.8883,0.83895,0.019271855,0.83895,0.8883,0.83895,0,0.625218498
0.06,0.85,0.85,0.9,0.83895,0.83895,0.8883,0.0203198,0.83895,0.83895,0.8883,0,0.625218498
0.06,0.8,0.8,0.95,0.7896,0.7896,0.93765,0.009533051,0.7896,0.7896,0.93765,0,0.58459492
0.06,0.8,0.95,0.8,0.7896,0.93765,0.7896,0.008230218,0.7896,0.93765,0.7896,0,0.58459492
0.06,0.95,0.8,0.8,0.93765,0.7896,0.7896,0.012029432,0.93765,0.7896,0.7896,0,0.58459492
0.06,0.8,0.95,0.95,0.7896,0.93765,0.93765,0.060480286,0.7896,0.93765,0.93765,0,0.694206468
0.06,0.95,0.8,0.95,0.93765,0.7896,0.93765,0.094995986,0.93765,0.7896,0.93765,0,0.694206468
0.06,0.95,0.95,0.8,0.93765,0.93765,0.7896,0.077880393,0.93765,0.93765,0.7896,0,0.694206468
0.06,0.8,0.8,0.85,0.7896,0.7896,0.83895,0.003040168,0.7896,0.7896,0.83895,0,0.523058613
0.06,0.8,0.85,0.8,0.7896,0.83895,0.7896,0.002901121,0.7896,0.83895,0.7896,0,0.523058613
0.06,0.85,0.8,0.8,0.83895,0.7896,0.7896,0.003311385,0.83895,0.7896,0.7896,0,0.523058613
0.06,0.8,0.85,0.85,0.7896,0.83895,0.83895,0.005335965,0.7896,0.83895,0.83895,0,0.555749776
0.06,0.85,0.8,0.85,0.83895,0.7896,0.83895,0.006075351,0.83895,0.7896,0.83895,0,0.555749776
0.06,0.85,0.85,0.8,0.83895,0.83895,0.7896,0.005790826,0.83895,0.83895,0.7896,0,0.555749776
0.06,1,0.9,0.95,0.987,0.8883,0.93765,1.912638263,0.987,0.8883,0.93765,1,0.822086607
0.06,1,0.95,0.9,0.987,0.93765,0.8883,1.721542442,0.987,0.93765,0.8883,1,0.822086607
0.06,0.95,1,0.9,0.93765,0.987,0.8883,1.387408751,0.93765,0.987,0.8883,1,0.822086607
0.06,0.95,0.9,1,0.93765,0.8883,0.987,1.700154416,0.93765,0.8883,0.987,1,0.822086607
0.06,1,0.8,0.95,0.987,0.7896,0.93765,0.228927586,0.987,0.7896,0.93765,0,0.73074365
0.06,1,0.95,0.8,0.987,0.93765,0.7896,0.181370035,0.987,0.93765,0.7896,0,0.73074365
0.06,0.95,1,0.8,0.93765,0.987,0.7896,0.154965887,0.93765,0.987,0.7896,0,0.73074365
0.06,0.95,0.8,1,0.93765,0.7896,0.987,0.209231642,0.93765,0.7896,0.987,0,0.73074365
0.06,0.9,0.8,0.95,0.8883,0.7896,0.93765,0.042576468,0.8883,0.7896,0.93765,0,0.657669285
0.06,0.9,0.95,0.8,0.8883,0.93765,0.7896,0.035796453,0.8883,0.93765,0.7896,0,0.657669285
0.06,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.040868341,0.93765,0.8883,0.7896,0,0.657669285
0.06,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.045994226,0.93765,0.7896,0.8883,0,0.657669285
0.06,0.8,0.9,0.95,0.7896,0.8883,0.93765,0.032232709,0.7896,0.8883,0.93765,0,0.657669285
0.06,0.8,0.95,0.9,0.7896,0.93765,0.8883,0.030489211,0.7896,0.93765,0.8883,0,0.657669285
0.06,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.045994226,0.93765,0.7896,0.8883,0,0.657669285
0.06,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.040868341,0.93765,0.8883,0.7896,0,0.657669285
0.065,1,1,0.95,0.987,0.987,0.93765,40.93567324,0.987,0.987,0.93765,1,0.913429563
0.065,1,0.95,1,0.987,0.93765,0.987,35.26088273,0.987,0.93765,0.987,1,0.913429563
0.065,0.95,1,1,0.93765,0.987,0.987,30.46805054,0.93765,0.987,0.987,1,0.913429563
0.065,1,0.95,0.95,0.987,0.93765,0.93765,10.27905836,0.987,0.93765,0.93765,1,0.867758085
0.065,0.95,1,0.95,0.93765,0.987,0.93765,8.985444964,0.93765,0.987,0.93765,1,0.867758085
0.065,0.95,0.95,1,0.93765,0.93765,0.987,7.863820196,0.93765,0.93765,0.987,1,0.867758085
0.065,1,1,0.85,0.987,0.987,0.83895,3.186224202,0.987,0.987,0.83895,1,0.817279083
0.065,1,0.85,1,0.987,0.83895,0.987,2.178278836,0.987,0.83895,0.987,1,0.817279083
0.065,0.85,1,1,0.83895,0.987,0.987,1.521125609,0.83895,0.987,0.987,1,0.817279083
0.065,1,0.85,0.85,0.987,0.83895,0.83895,0.157639462,0.987,0.83895,0.83895,0,0.69468722
0.065,0.85,1,0.85,0.83895,0.987,0.83895,0.122738533,0.83895,0.987,0.83895,0,0.69468722
0.065,0.85,0.85,1,0.83895,0.83895,0.987,0.097290746,0.83895,0.83895,0.987,0,0.69468722
0.065,0.9,0.9,0.95,0.8883,0.8883,0.93765,0.292802815,0.8883,0.8883,0.93765,0,0.739877946
0.065,0.9,0.95,0.9,0.8883,0.93765,0.8883,0.32126045,0.8883,0.93765,0.8883,0,0.739877946
0.065,0.95,0.9,0.9,0.93765,0.8883,0.8883,0.353347021,0.93765,0.8883,0.8883,0,0.739877946
0.065,0.9,0.95,0.95,0.8883,0.93765,0.93765,0.763537741,0.8883,0.93765,0.93765,0,0.780982276
0.065,0.95,0.9,0.95,0.93765,0.8883,0.93765,0.850532031,0.93765,0.8883,0.93765,0,0.780982276
0.065,0.95,0.95,0.9,0.93765,0.93765,0.8883,0.94944399,0.93765,0.93765,0.8883,0,0.780982276
0.065,0.9,0.9,0.85,0.8883,0.8883,0.83895,0.070063007,0.8883,0.8883,0.83895,0,0.661996057
0.065,0.9,0.85,0.9,0.8883,0.83895,0.8883,0.064933466,0.8883,0.83895,0.8883,0,0.661996057
0.065,0.85,0.9,0.9,0.83895,0.8883,0.8883,0.060175236,0.83895,0.8883,0.8883,0,0.661996057
0.065,0.9,0.85,0.85,0.8883,0.83895,0.83895,0.035450836,0.8883,0.83895,0.83895,0,0.625218498
0.065,0.85,0.9,0.85,0.83895,0.8883,0.83895,0.033009207,0.83895,0.8883,0.83895,0,0.625218498
0.065,0.85,0.85,0.9,0.83895,0.83895,0.8883,0.030847047,0.83895,0.83895,0.8883,0,0.625218498
0.065,0.8,0.8,0.95,0.7896,0.7896,0.93765,0.013332557,0.7896,0.7896,0.93765,0,0.58459492
0.065,0.8,0.95,0.8,0.7896,0.93765,0.7896,0.016073976,0.7896,0.93765,0.7896,0,0.58459492
0.065,0.95,0.8,0.8,0.93765,0.7896,0.7896,0.01978822,0.93765,0.7896,0.7896,0,0.58459492
0.065,0.8,0.95,0.95,0.7896,0.93765,0.93765,0.095126007,0.7896,0.93765,0.93765,0,0.694206468
0.065,0.95,0.8,0.95,0.93765,0.7896,0.93765,0.121833796,0.93765,0.7896,0.93765,0,0.694206468
0.065,0.95,0.95,0.8,0.93765,0.93765,0.7896,0.15801642,0.93765,0.93765,0.7896,0,0.694206468
0.065,0.8,0.8,0.85,0.7896,0.7896,0.83895,0.005074116,0.7896,0.7896,0.83895,0,0.523058613
0.065,0.8,0.85,0.8,0.7896,0.83895,0.7896,0.005403393,0.7896,0.83895,0.7896,0,0.523058613
0.065,0.85,0.8,0.8,0.83895,0.7896,0.7896,0.005802366,0.83895,0.7896,0.7896,0,0.523058613
0.065,0.8,0.85,0.85,0.7896,0.83895,0.83895,0.009070549,0.7896,0.83895,0.83895,0,0.555749776
0.065,0.85,0.8,0.85,0.83895,0.7896,0.83895,0.009722203,0.83895,0.7896,0.83895,0,0.555749776
0.065,0.85,0.85,0.8,0.83895,0.83895,0.7896,0.01037571,0.83895,0.83895,0.7896,0,0.555749776
0.065,1,0.9,0.95,0.987,0.8883,0.93765,2.792886361,0.987,0.8883,0.93765,1,0.822086607
0.065,1,0.95,0.9,0.987,0.93765,0.8883,3.174644862,0.987,0.93765,0.8883,1,0.822086607
0.065,0.95,1,0.9,0.93765,0.987,0.8883,2.811729033,0.93765,0.987,0.8883,1,0.822086607
0.065,0.95,0.9,1,0.93765,0.8883,0.987,2.204167107,0.93765,0.8883,0.987,1,0.822086607
0.065,1,0.8,0.95,0.987,0.7896,0.93765,0.286929361,0.987,0.7896,0.93765,0,0.73074365
0.065,1,0.95,0.8,0.987,0.93765,0.7896,0.388654048,0.987,0.93765,0.7896,0,0.73074365
0.065,0.95,1,0.8,0.93765,0.987,0.7896,0.353833652,0.93765,0.987,0.7896,0,0.73074365
0.065,0.95,0.8,1,0.93765,0.7896,0.987,0.241218036,0.93765,0.7896,0.987,0,0.73074365
0.065,0.9,0.8,0.95,0.8883,0.7896,0.93765,0.05586033,0.8883,0.7896,0.93765,0,0.657669285
0.065,0.9,0.95,0.8,0.8883,0.93765,0.7896,0.070040898,0.8883,0.93765,0.7896,0,0.657669285
0.065,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.07557785,0.93765,0.8883,0.7896,0,0.657669285
0.065,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.064471914,0.93765,0.7896,0.8883,0,0.657669285
0.065,0.8,0.9,0.95,0.7896,0.8883,0.93765,0.04804636,0.7896,0.8883,0.93765,0,0.657669285
0.065,0.8,0.95,0.9,0.7896,0.93765,0.8883,0.051397833,0.7896,0.93765,0.8883,0,0.657669285
0.065,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.064471914,0.93765,0.7896,0.8883,0,0.657669285
0.065,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.07557785,0.93765,0.8883,0.7896,0,0.657669285
0.07,1,1,0.95,0.987,0.987,0.93765,54.63277861,0.987,0.987,0.93765,1,0.913429563
0.07,1,0.95,1,0.987,0.93765,0.987,54.40529804,0.987,0.93765,0.987,1,0.913429563
0.07,0.95,1,1,0.93765,0.987,0.987,46.62833805,0.93765,0.987,0.987,1,0.913429563
0.07,1,0.95,0.95,0.987,0.93765,0.93765,14.6358205,0.987,0.93765,0.93765,1,0.867758085
0.07,0.95,1,0.95,0.93765,0.987,0.93765,12.70385331,0.93765,0.987,0.93765,1,0.867758085
0.07,0.95,0.95,1,0.93765,0.93765,0.987,12.65850657,0.93765,0.93765,0.987,1,0.867758085
0.07,1,1,0.85,0.987,0.987,0.83895,3.716792707,0.987,0.987,0.83895,1,0.817279083
0.07,1,0.85,1,0.987,0.83895,0.987,3.664171005,0.987,0.83895,0.987,1,0.817279083
0.07,0.85,1,1,0.83895,0.987,0.987,2.486109418,0.83895,0.987,0.987,1,0.817279083
0.07,1,0.85,0.85,0.987,0.83895,0.83895,0.210392183,0.987,0.83895,0.83895,0,0.69468722
0.07,0.85,1,0.85,0.83895,0.987,0.83895,0.161935978,0.83895,0.987,0.83895,0,0.69468722
0.07,0.85,0.85,1,0.83895,0.83895,0.987,0.16062464,0.83895,0.83895,0.987,0,0.69468722
0.07,0.9,0.9,0.95,0.8883,0.8883,0.93765,0.450221879,0.8883,0.8883,0.93765,0,0.739877946
0.07,0.9,0.95,0.9,0.8883,0.93765,0.8883,0.451637269,0.8883,0.93765,0.8883,0,0.739877946
0.07,0.95,0.9,0.9,0.93765,0.8883,0.8883,0.499805559,0.93765,0.8883,0.8883,0,0.739877946
0.07,0.9,0.95,0.95,0.8883,0.93765,0.93765,1.156421537,0.8883,0.93765,0.93765,1,0.780982276
0.07,0.95,0.9,0.95,0.93765,0.8883,0.93765,1.298614349,0.93765,0.8883,0.93765,1,0.780982276
0.07,0.95,0.95,0.9,0.93765,0.93765,0.8883,1.303609606,0.93765,0.93765,0.8883,1,0.780982276
0.07,0.9,0.9,0.85,0.8883,0.8883,0.83895,0.094967702,0.8883,0.8883,0.83895,0,0.661996057
0.07,0.9,0.85,0.9,0.8883,0.83895,0.8883,0.094603254,0.8883,0.83895,0.8883,0,0.661996057
0.07,0.85,0.9,0.9,0.83895,0.8883,0.8883,0.087303016,0.83895,0.8883,0.8883,0,0.661996057
0.07,0.9,0.85,0.85,0.8883,0.83895,0.83895,0.049264067,0.8883,0.83895,0.83895,0,0.625218498
0.07,0.85,0.9,0.85,0.83895,0.8883,0.83895,0.045790689,0.83895,0.8883,0.83895,0,0.625218498
0.07,0.85,0.85,0.9,0.83895,0.83895,0.8883,0.045630649,0.83895,0.83895,0.8883,0,0.625218498
0.07,0.8,0.8,0.95,0.7896,0.7896,0.93765,0.021433284,0.7896,0.7896,0.93765,0,0.58459492
0.07,0.8,0.95,0.8,0.7896,0.93765,0.7896,0.021656981,0.7896,0.93765,0.7896,0,0.58459492
0.07,0.95,0.8,0.8,0.93765,0.7896,0.7896,0.026604124,0.93765,0.7896,0.7896,0,0.58459492
0.07,0.8,0.95,0.95,0.7896,0.93765,0.93765,0.145431779,0.7896,0.93765,0.93765,0,0.694206468
0.07,0.95,0.8,0.95,0.93765,0.7896,0.93765,0.189942362,0.93765,0.7896,0.93765,0,0.694206468
0.07,0.95,0.95,0.8,0.93765,0.93765,0.7896,0.192532173,0.93765,0.93765,0.7896,0,0.694206468
0.07,0.8,0.8,0.85,0.7896,0.7896,0.83895,0.007805754,0.7896,0.7896,0.83895,0,0.523058613
0.07,0.8,0.85,0.8,0.7896,0.83895,0.7896,0.007846365,0.7896,0.83895,0.7896,0,0.523058613
0.07,0.85,0.8,0.8,0.83895,0.7896,0.7896,0.008396279,0.83895,0.7896,0.7896,0,0.523058613
0.07,0.8,0.85,0.85,0.7896,0.83895,0.83895,0.013413869,0.7896,0.83895,0.83895,0,0.555749776
0.07,0.85,0.8,0.85,0.83895,0.7896,0.83895,0.014355295,0.83895,0.7896,0.83895,0,0.555749776
0.07,0.85,0.85,0.8,0.83895,0.83895,0.7896,0.014431546,0.83895,0.83895,0.7896,0,0.555749776
0.07,1,0.9,0.95,0.987,0.8883,0.93765,4.176140069,0.987,0.8883,0.93765,1,0.822086607
0.07,1,0.95,0.9,0.987,0.93765,0.8883,4.195576125,0.987,0.93765,0.8883,1,0.822086607
0.07,0.95,1,0.9,0.93765,0.987,0.8883,3.694583919,0.93765,0.987,0.8883,1,0.822086607
0.07,0.95,0.9,1,0.93765,0.8883,0.987,3.666995556,0.93765,0.8883,0.987,1,0.822086607
0.07,1,0.8,0.95,0.987,0.7896,0.93765,0.448078382,0.987,0.7896,0.93765,0,0.73074365
0.07,1,0.95,0.8,0.987,0.93765,0.7896,0.455142536,0.987,0.93765,0.7896,0,0.73074365
0.07,0.95,1,0.8,0.93765,0.987,0.7896,0.413280825,0.93765,0.987,0.7896,0,0.73074365
0.07,0.95,0.8,1,0.93765,0.7896,0.987,0.406307499,0.93765,0.7896,0.987,0,0.73074365
0.07,0.9,0.8,0.95,0.8883,0.7896,0.93765,0.08713736,0.8883,0.7896,0.93765,0,0.657669285
0.07,0.9,0.95,0.8,0.8883,0.93765,0.7896,0.088190498,0.8883,0.93765,0.7896,0,0.657669285
0.07,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.095340954,0.93765,0.8883,0.7896,0,0.657669285
0.07,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.094393119,0.93765,0.7896,0.8883,0,0.657669285
0.07,0.8,0.9,0.95,0.7896,0.8883,0.93765,0.074203628,0.7896,0.8883,0.93765,0,0.657669285
0.07,0.8,0.95,0.9,0.7896,0.93765,0.8883,0.074371651,0.7896,0.93765,0.8883,0,0.657669285
0.07,0.95,0.8,0.9,0.93765,0.7896,0.8883,0.094393119,0.93765,0.7896,0.8883,0,0.657669285
0.07,0.95,0.9,0.8,0.93765,0.8883,0.7896,0.095340954,0.93765,0.8883,0.7896,0,0.657669285
0.075,1,1,0.95,0.987,0.987,0.93765,85.09909421,0.987,0.987,0.93765,1,0.913429563
0.075,1,0.95,1,0.987,0.93765,0.987,84.84445505,0.987,0.93765,0.987,1,0.913429563
0.075,0.95,1,1,0.93765,0.987,0.987,61.39790975,0.93765,0.987,0.987,1,0.913429563
0.075,1,0.95,0.95,0.987,0.93765,0.93765,24.41486031,0.987,0.93765,0.93765,1,0.867758085
0.075,0.95,1,0.95,0.93765,0.987,0.93765,18.11229506,0.93765,0.987,0.93765,1,0.867758085
0.075,0.95,0.95,1,0.93765,0.93765,0.987,18.06523968,0.93765,0.93765,0.987,1,0.867758085
0.075,1,1,0.85,0.987,0.987,0.83895,6.53289773,0.987,0.987,0.83895,1,0.817279083
0.075,1,0.85,1,0.987,0.83895,0.987,6.463544661,0.987,0.83895,0.987,1,0.817279083
0.075,0.85,1,1,0.83895,0.987,0.987,2.848793923,0.83895,0.987,0.987,1,0.817279083
0.075,1,0.85,0.85,0.987,0.83895,0.83895,0.381695172,0.987,0.83895,0.83895,0,0.69468722
0.075,0.85,1,0.85,0.83895,0.987,0.83895,0.217830419,0.83895,0.987,0.83895,0,0.69468722
0.075,0.85,0.85,1,0.83895,0.83895,0.987,0.21653422,0.83895,0.83895,0.987,0,0.69468722
0.075,0.9,0.9,0.95,0.8883,0.8883,0.93765,0.651344338,0.8883,0.8883,0.93765,0,0.739877946
0.075,0.9,0.95,0.9,0.8883,0.93765,0.8883,0.652882244,0.8883,0.93765,0.8883,0,0.739877946
0.075,0.95,0.9,0.9,0.93765,0.8883,0.8883,0.811472517,0.93765,0.8883,0.8883,0,0.739877946
0.075,0.9,0.95,0.95,0.8883,0.93765,0.93765,1.607433289,0.8883,0.93765,0.93765,1,0.780982276
